frame_id,label,conf,x,y,w,h
327,26,0.525390625,660.0,412.0,84.0,115.0
327,24,0.47314453125,109.0,309.0,44.0,64.0
328,0,0.916015625,618.0,507.0,89.0,305.0
328,0,0.90283203125,960.0,430.0,80.0,240.0
328,0,0.849609375,155.0,411.0,81.0,189.0
328,0,0.84375,519.0,479.0,91.0,272.0
328,0,0.78271484375,750.0,273.0,20.0,53.0
328,26,0.64501953125,661.0,413.0,84.0,110.0
328,0,0.5380859375,389.0,299.0,21.0,59.0
328,24,0.4990234375,111.0,307.0,42.0,59.0
329,0,0.91943359375,621.0,507.0,92.0,305.0
329,0,0.8994140625,959.0,428.0,79.0,234.0
329,0,0.85546875,520.0,479.0,88.0,273.0
329,0,0.8125,159.0,411.0,69.0,202.0
329,0,0.77587890625,751.0,273.0,20.0,53.0
329,24,0.50830078125,122.0,306.0,48.0,58.0
329,0,0.496337890625,389.0,298.0,21.0,58.0
329,26,0.494873046875,660.0,409.0,82.0,103.0
329,26,0.4609375,117.0,307.0,44.0,59.0
329,0,0.41357421875,436.0,275.0,20.0,49.0
330,0,0.9130859375,620.0,507.0,90.0,306.0
330,0,0.89306640625,960.0,426.0,81.0,233.0
330,0,0.85009765625,521.0,479.0,87.0,273.0
330,0,0.814453125,166.0,410.0,63.0,189.0
330,0,0.71240234375,752.0,274.0,20.0,55.0
330,0,0.49365234375,437.0,274.0,21.0,48.0
330,26,0.477294921875,652.0,412.0,74.0,102.0
330,0,0.4599609375,34.0,395.0,34.0,92.0
330,26,0.439697265625,119.0,308.0,41.0,59.0
330,0,0.412353515625,211.0,288.0,26.0,56.0
331,0,0.90966796875,624.0,506.0,92.0,306.0
331,0,0.8388671875,523.0,479.0,89.0,275.0
331,0,0.83203125,960.0,426.0,76.0,226.0
331,0,0.7841796875,179.0,413.0,86.0,198.0
331,0,0.64599609375,753.0,274.0,18.0,55.0
331,26,0.5078125,668.0,410.0,84.0,102.0
331,0,0.490234375,55.0,395.0,55.0,93.0
331,24,0.46923828125,125.0,307.0,45.0,61.0
331,1,0.434326171875,365.0,302.0,24.0,41.0
331,0,0.41796875,390.0,298.0,22.0,58.0
331,24,0.405029296875,509.0,340.0,73.0,94.0
332,0,0.90673828125,628.0,506.0,96.0,305.0
332,0,0.8369140625,523.0,479.0,88.0,273.0
332,0,0.83447265625,185.0,413.0,96.0,190.0
332,0,0.75634765625,960.0,423.0,75.0,210.0
332,0,0.69384765625,64.0,392.0,64.0,144.0
332,0,0.59912109375,754.0,273.0,19.0,55.0
332,26,0.529296875,645.0,411.0,59.0,86.0
332,0,0.455078125,390.0,298.0,22.0,59.0
332,1,0.4375,365.0,302.0,24.0,40.0
332,24,0.40771484375,131.0,307.0,44.0,61.0
332,0,0.407470703125,264.0,281.0,17.0,51.0
333,0,0.91259765625,626.0,506.0,94.0,304.0
333,0,0.8447265625,522.0,479.0,87.0,272.0
333,0,0.7939453125,70.0,391.0,70.0,140.0
333,0,0.75732421875,960.0,428.0,70.0,218.0
333,0,0.68359375,191.0,412.0,96.0,189.0
333,0,0.67333984375,755.0,273.0,19.0,56.0
333,26,0.5068359375,643.0,411.0,56.0,83.0
333,0,0.47021484375,264.0,282.0,16.0,52.0
333,0,0.451416015625,390.0,298.0,22.0,58.0
333,1,0.403564453125,365.0,303.0,24.0,41.0
334,0,0.91552734375,626.0,506.0,95.0,303.0
334,0,0.8310546875,526.0,480.0,90.0,273.0
334,0,0.7890625,202.0,412.0,102.0,194.0
334,0,0.73193359375,756.0,273.0,19.0,57.0
334,0,0.708984375,72.0,393.0,72.0,159.0
334,0,0.64013671875,959.0,427.0,63.0,209.0
334,0,0.426025390625,389.0,299.0,22.0,57.0
334,26,0.403076171875,644.0,411.0,57.0,85.0
335,0,0.91455078125,627.0,506.0,96.0,302.0
335,0,0.86767578125,211.0,412.0,110.0,193.0
335,0,0.85791015625,525.0,478.0,90.0,271.0
335,0,0.79541015625,75.0,393.0,75.0,160.0
335,0,0.7333984375,758.0,273.0,19.0,56.0
335,0,0.52001953125,389.0,299.0,22.0,58.0
335,1,0.5166015625,390.0,299.0,20.0,50.0
335,1,0.50830078125,365.0,302.0,25.0,42.0
335,0,0.50537109375,264.0,281.0,19.0,55.0
335,0,0.491943359375,442.0,276.0,26.0,49.0
335,0,0.472900390625,960.0,430.0,56.0,98.0
335,26,0.4384765625,645.0,412.0,57.0,87.0
335,0,0.422607421875,960.0,432.0,58.0,204.0
335,0,0.42138671875,211.0,287.0,24.0,52.0
335,24,0.42041015625,138.0,307.0,43.0,59.0
335,26,0.417236328125,502.0,340.0,65.0,94.0
336,0,0.91552734375,627.0,506.0,96.0,302.0
336,0,0.89697265625,219.0,414.0,115.0,190.0
336,0,0.83740234375,524.0,478.0,88.0,271.0
336,0,0.7861328125,76.0,394.0,76.0,161.0
336,0,0.755859375,760.0,273.0,20.0,55.0
336,1,0.53173828125,390.0,299.0,20.0,50.0
336,0,0.51611328125,390.0,299.0,23.0,58.0
336,1,0.5087890625,365.0,302.0,25.0,42.0
336,0,0.464111328125,263.0,281.0,18.0,55.0
336,26,0.44482421875,671.0,410.0,81.0,115.0
336,0,0.439208984375,442.0,276.0,25.0,48.0
336,26,0.419921875,501.0,341.0,65.0,85.0
337,0,0.92041015625,627.0,504.0,97.0,299.0
337,0,0.8984375,222.0,414.0,115.0,186.0
337,0,0.87353515625,75.0,392.0,75.0,171.0
337,0,0.84375,524.0,478.0,89.0,270.0
337,0,0.70654296875,760.0,274.0,20.0,54.0
337,0,0.5810546875,390.0,301.0,21.0,55.0
337,26,0.50537109375,672.0,409.0,79.0,102.0
337,0,0.50146484375,444.0,276.0,27.0,49.0
337,1,0.440673828125,365.0,302.0,24.0,42.0
337,0,0.43896484375,948.0,321.0,34.0,88.0
337,0,0.415771484375,960.0,426.0,38.0,74.0
338,0,0.92333984375,629.0,506.0,99.0,304.0
338,0,0.8955078125,226.0,414.0,112.0,188.0
338,0,0.8779296875,73.0,393.0,73.0,175.0
338,0,0.8359375,522.0,478.0,87.0,271.0
338,0,0.6767578125,760.0,274.0,18.0,54.0
338,0,0.6240234375,391.0,300.0,21.0,56.0
338,26,0.58203125,672.0,410.0,80.0,113.0
338,0,0.50341796875,444.0,275.0,27.0,48.0
338,0,0.473876953125,263.0,280.0,18.0,54.0
338,1,0.457275390625,365.0,302.0,24.0,42.0
338,26,0.42822265625,520.0,312.0,68.0,64.0
338,26,0.401611328125,504.0,340.0,65.0,97.0
339,0,0.9248046875,628.0,506.0,98.0,303.0
339,0,0.90966796875,227.0,413.0,109.0,185.0
339,0,0.87939453125,72.0,392.0,72.0,174.0
339,0,0.82470703125,522.0,478.0,85.0,272.0
339,0,0.62841796875,391.0,299.0,22.0,61.0
339,26,0.57861328125,674.0,412.0,79.0,108.0
339,1,0.48876953125,366.0,302.0,26.0,42.0
339,0,0.488037109375,765.0,274.0,22.0,53.0
339,26,0.470703125,506.0,339.0,66.0,92.0
339,26,0.445556640625,519.0,315.0,65.0,65.0
340,0,0.9287109375,631.0,508.0,102.0,303.0
340,0,0.91162109375,231.0,413.0,112.0,187.0
340,0,0.84228515625,524.0,482.0,84.0,274.0
340,0,0.8330078125,73.0,394.0,70.0,177.0
340,0,0.54833984375,391.0,298.0,21.0,60.0
340,26,0.5439453125,673.0,413.0,76.0,111.0
340,1,0.44873046875,365.0,302.0,25.0,42.0
340,0,0.435546875,263.0,281.0,17.0,54.0
340,0,0.422607421875,949.0,321.0,35.0,89.0
340,1,0.41162109375,391.0,299.0,21.0,53.0
341,0,0.91796875,630.0,506.0,99.0,302.0
341,0,0.90966796875,231.0,412.0,111.0,186.0
341,0,0.857421875,74.0,395.0,72.0,176.0
341,0,0.83837890625,523.0,482.0,81.0,273.0
341,0,0.5791015625,391.0,298.0,21.0,59.0
341,26,0.5439453125,675.0,414.0,79.0,116.0
341,1,0.485107421875,366.0,302.0,26.0,41.0
341,1,0.479248046875,391.0,300.0,21.0,53.0
341,0,0.4326171875,368.0,298.0,22.0,58.0
341,26,0.42431640625,500.0,340.0,58.0,93.0
341,0,0.403564453125,949.0,322.0,35.0,90.0
342,0,0.91748046875,631.0,506.0,100.0,302.0
342,0,0.900390625,231.0,412.0,109.0,186.0
342,0,0.8544921875,74.0,397.0,72.0,179.0
342,0,0.8369140625,525.0,482.0,82.0,273.0
342,26,0.55859375,674.0,414.0,76.0,116.0
342,0,0.5556640625,391.0,297.0,22.0,59.0
342,1,0.484619140625,391.0,299.0,22.0,50.0
342,1,0.482421875,366.0,302.0,27.0,42.0
342,0,0.438720703125,368.0,297.0,22.0,57.0
342,26,0.41357421875,501.0,341.0,59.0,94.0
343,0,0.91748046875,634.0,509.0,104.0,306.0
343,0,0.88916015625,230.0,412.0,104.0,192.0
343,0,0.86376953125,525.0,481.0,81.0,270.0
343,0,0.86279296875,76.0,396.0,71.0,180.0
343,0,0.60302734375,391.0,297.0,22.0,58.0
343,26,0.60302734375,672.0,414.0,75.0,111.0
343,1,0.487548828125,365.0,303.0,26.0,43.0
343,26,0.42724609375,508.0,341.0,66.0,89.0
343,24,0.417236328125,177.0,305.0,41.0,60.0
343,1,0.40869140625,391.0,298.0,22.0,52.0
343,0,0.4052734375,952.0,321.0,36.0,88.0
344,0,0.9150390625,634.0,508.0,104.0,305.0
344,0,0.8916015625,79.0,390.0,60.0,171.0
344,0,0.88525390625,231.0,408.0,96.0,196.0
344,0,0.85888671875,525.0,481.0,81.0,271.0
344,0,0.61865234375,390.0,297.0,21.0,59.0
344,26,0.55859375,670.0,414.0,72.0,112.0
344,1,0.501953125,365.0,303.0,26.0,43.0
344,24,0.462646484375,182.0,305.0,43.0,62.0
344,26,0.4580078125,508.0,341.0,66.0,90.0
344,1,0.4443359375,390.0,298.0,21.0,51.0
344,0,0.4013671875,952.0,321.0,36.0,89.0
345,0,0.91796875,635.0,506.0,104.0,304.0
345,0,0.8994140625,231.0,406.0,92.0,202.0
345,0,0.86962890625,527.0,480.0,83.0,271.0
345,0,0.7900390625,83.0,394.0,61.0,177.0
345,26,0.60302734375,676.0,414.0,74.0,122.0
345,0,0.56689453125,391.0,297.0,23.0,59.0
345,1,0.485107421875,364.0,303.0,25.0,42.0
345,26,0.462158203125,508.0,340.0,64.0,89.0
345,1,0.442626953125,391.0,298.0,23.0,49.0
346,0,0.921875,636.0,506.0,105.0,304.0
346,0,0.8935546875,230.0,406.0,83.0,193.0
346,0,0.87255859375,526.0,480.0,81.0,271.0
346,0,0.77685546875,93.0,392.0,63.0,173.0
346,26,0.62109375,679.0,414.0,76.0,121.0
346,1,0.5390625,364.0,302.0,25.0,41.0
346,0,0.517578125,391.0,296.0,23.0,58.0
346,1,0.51611328125,390.0,298.0,21.0,45.0
346,26,0.453125,506.0,338.0,60.0,76.0
347,0,0.9248046875,637.0,506.0,106.0,307.0
347,0,0.87939453125,231.0,405.0,78.0,204.0
347,0,0.8720703125,528.0,481.0,82.0,274.0
347,0,0.853515625,98.0,391.0,66.0,171.0
347,26,0.63037109375,677.0,414.0,75.0,135.0
347,0,0.5751953125,390.0,298.0,22.0,60.0
347,1,0.50537109375,364.0,303.0,25.0,40.0
347,26,0.486572265625,506.0,336.0,60.0,74.0
347,24,0.450927734375,193.0,300.0,44.0,66.0
348,0,0.9248046875,638.0,505.0,107.0,305.0
348,0,0.865234375,530.0,481.0,83.0,273.0
348,0,0.85791015625,229.0,403.0,72.0,200.0
348,0,0.78076171875,107.0,392.0,76.0,173.0
348,26,0.62109375,678.0,415.0,76.0,141.0
348,0,0.5703125,390.0,298.0,22.0,59.0
348,1,0.53466796875,364.0,303.0,25.0,39.0
348,26,0.52099609375,506.0,337.0,59.0,72.0
348,24,0.41796875,193.0,302.0,41.0,60.0
348,0,0.4130859375,22.0,424.0,22.0,163.0
348,1,0.406494140625,391.0,299.0,23.0,54.0
349,0,0.9208984375,637.0,505.0,106.0,304.0
349,0,0.85546875,231.0,400.0,65.0,201.0
349,0,0.8544921875,529.0,481.0,81.0,273.0
349,0,0.81982421875,122.0,390.0,86.0,172.0
349,26,0.623046875,675.0,414.0,72.0,138.0
349,0,0.57666015625,26.0,425.0,26.0,164.0
349,0,0.54638671875,390.0,297.0,21.0,58.0
349,1,0.498291015625,363.0,303.0,25.0,40.0
349,26,0.4765625,505.0,338.0,57.0,68.0
349,24,0.43359375,199.0,299.0,42.0,66.0
350,0,0.92431640625,637.0,505.0,106.0,305.0
350,0,0.86376953125,132.0,391.0,95.0,169.0
350,0,0.8623046875,531.0,481.0,83.0,275.0
350,0,0.779296875,236.0,397.0,57.0,199.0
350,0,0.72216796875,30.0,426.0,30.0,176.0
350,0,0.65771484375,390.0,297.0,21.0,57.0
350,26,0.65234375,675.0,414.0,71.0,138.0
350,1,0.595703125,363.0,303.0,25.0,40.0
350,26,0.52880859375,504.0,339.0,56.0,68.0
350,0,0.46484375,639.0,293.0,20.0,70.0
350,1,0.44287109375,391.0,298.0,22.0,50.0
350,24,0.423583984375,200.0,300.0,40.0,64.0
351,0,0.9287109375,634.0,505.0,104.0,298.0
351,0,0.8603515625,140.0,392.0,103.0,171.0
351,0,0.8603515625,532.0,481.0,82.0,275.0
351,0,0.7919921875,241.0,401.0,66.0,205.0
351,0,0.75146484375,33.0,428.0,33.0,200.0
351,0,0.65283203125,390.0,297.0,21.0,56.0
351,26,0.6435546875,676.0,415.0,74.0,138.0
351,1,0.6015625,364.0,302.0,26.0,40.0
351,1,0.57080078125,392.0,299.0,23.0,53.0
351,26,0.464111328125,504.0,340.0,55.0,69.0
351,0,0.4169921875,265.0,279.0,21.0,53.0
351,0,0.404296875,643.0,289.0,25.0,66.0
351,24,0.40185546875,200.0,300.0,38.0,64.0
352,0,0.92333984375,635.0,505.0,105.0,299.0
352,0,0.8603515625,534.0,481.0,84.0,276.0
352,0,0.83984375,146.0,392.0,108.0,167.0
352,0,0.8271484375,246.0,402.0,78.0,201.0
352,0,0.73193359375,40.0,426.0,40.0,181.0
352,0,0.66943359375,390.0,297.0,22.0,57.0
352,26,0.66259765625,677.0,415.0,74.0,140.0
352,1,0.62646484375,364.0,302.0,26.0,40.0
352,1,0.59033203125,392.0,298.0,24.0,52.0
352,0,0.46484375,641.0,287.0,21.0,64.0
352,26,0.448486328125,504.0,339.0,56.0,69.0
352,0,0.420654296875,264.0,279.0,21.0,53.0
353,0,0.91162109375,636.0,505.0,104.0,301.0
353,0,0.84326171875,532.0,479.0,81.0,274.0
353,0,0.83203125,149.0,390.0,106.0,158.0
353,0,0.794921875,250.0,399.0,67.0,180.0
353,0,0.708984375,51.0,424.0,51.0,196.0
353,0,0.70751953125,390.0,297.0,23.0,59.0
353,1,0.6005859375,364.0,303.0,26.0,41.0
353,26,0.59228515625,673.0,415.0,71.0,134.0
353,1,0.495849609375,391.0,299.0,23.0,55.0
353,26,0.4482421875,503.0,336.0,54.0,67.0
353,0,0.447998046875,557.0,326.0,27.0,94.0
353,0,0.416748046875,641.0,287.0,21.0,63.0
354,0,0.90478515625,636.0,504.0,104.0,295.0
354,0,0.85546875,531.0,477.0,79.0,270.0
354,0,0.84716796875,151.0,387.0,102.0,165.0
354,0,0.7998046875,56.0,425.0,56.0,199.0
354,0,0.7919921875,258.0,398.0,70.0,177.0
354,0,0.6025390625,391.0,298.0,24.0,57.0
354,1,0.60009765625,364.0,303.0,26.0,41.0
354,1,0.57421875,391.0,298.0,22.0,45.0
354,26,0.560546875,672.0,414.0,69.0,134.0
354,0,0.439453125,641.0,280.0,20.0,56.0
354,26,0.42236328125,503.0,335.0,53.0,65.0
355,0,0.8994140625,637.0,506.0,106.0,302.0
355,0,0.86767578125,530.0,472.0,81.0,265.0
355,0,0.83642578125,150.0,387.0,96.0,167.0
355,0,0.83251953125,272.0,398.0,87.0,190.0
355,0,0.81787109375,86.0,426.0,86.0,204.0
355,0,0.7294921875,559.0,328.0,30.0,105.0
355,1,0.6103515625,364.0,303.0,27.0,40.0
355,26,0.59326171875,672.0,414.0,70.0,139.0
355,1,0.59228515625,390.0,299.0,21.0,49.0
355,0,0.5859375,390.0,299.0,23.0,58.0
355,26,0.45556640625,505.0,334.0,55.0,67.0
356,0,0.89794921875,638.0,506.0,108.0,301.0
356,0,0.873046875,281.0,399.0,93.0,195.0
356,0,0.86962890625,530.0,476.0,79.0,269.0
356,0,0.81640625,97.0,426.0,96.0,206.0
356,0,0.80859375,147.0,386.0,84.0,165.0
356,0,0.7705078125,558.0,328.0,30.0,108.0
356,1,0.638671875,365.0,303.0,28.0,40.0
356,1,0.5869140625,390.0,299.0,22.0,46.0
356,26,0.5654296875,671.0,414.0,68.0,136.0
356,0,0.5537109375,390.0,298.0,23.0,58.0
356,26,0.404296875,505.0,334.0,55.0,71.0
357,0,0.8984375,641.0,506.0,111.0,302.0
357,0,0.8837890625,290.0,400.0,103.0,194.0
357,0,0.8779296875,104.0,420.0,103.0,202.0
357,0,0.86865234375,532.0,476.0,81.0,270.0
357,0,0.82958984375,150.0,385.0,83.0,165.0
357,26,0.6201171875,675.0,411.0,76.0,158.0
357,1,0.61962890625,364.0,304.0,27.0,41.0
357,1,0.6005859375,391.0,299.0,22.0,47.0
357,0,0.59619140625,390.0,298.0,22.0,58.0
357,0,0.57568359375,557.0,323.0,34.0,104.0
357,24,0.5009765625,215.0,303.0,35.0,60.0
358,0,0.89794921875,642.0,506.0,112.0,302.0
358,0,0.88916015625,295.0,400.0,107.0,195.0
358,0,0.86376953125,108.0,418.0,107.0,197.0
358,0,0.85498046875,534.0,477.0,83.0,271.0
358,0,0.8251953125,148.0,383.0,75.0,162.0
358,0,0.6025390625,390.0,298.0,22.0,58.0
358,26,0.60205078125,679.0,411.0,79.0,159.0
358,1,0.58740234375,391.0,299.0,22.0,52.0
358,1,0.56982421875,364.0,304.0,27.0,42.0
358,24,0.52587890625,217.0,301.0,35.0,59.0
358,26,0.44091796875,506.0,334.0,55.0,72.0
359,0,0.9052734375,296.0,399.0,104.0,195.0
359,0,0.90380859375,642.0,507.0,113.0,302.0
359,0,0.8935546875,110.0,422.0,110.0,202.0
359,0,0.86669921875,536.0,474.0,86.0,267.0
359,0,0.82373046875,150.0,383.0,67.0,165.0
359,26,0.64892578125,678.0,412.0,75.0,144.0
359,0,0.6435546875,390.0,298.0,22.0,60.0
359,1,0.5869140625,365.0,304.0,29.0,43.0
359,24,0.57470703125,222.0,302.0,35.0,60.0
359,1,0.54248046875,391.0,300.0,22.0,55.0
359,0,0.4814453125,950.0,320.0,36.0,86.0
359,0,0.448486328125,642.0,276.0,19.0,56.0
360,0,0.93115234375,113.0,424.0,113.0,202.0
360,0,0.90087890625,642.0,506.0,111.0,302.0
360,0,0.8857421875,297.0,398.0,105.0,180.0
360,0,0.869140625,539.0,476.0,85.0,269.0
360,0,0.72509765625,149.0,384.0,59.0,166.0
360,0,0.64208984375,390.0,299.0,22.0,62.0
360,26,0.63525390625,678.0,413.0,74.0,144.0
360,1,0.57275390625,365.0,304.0,30.0,42.0
360,0,0.5400390625,949.0,320.0,35.0,86.0
360,1,0.51708984375,391.0,300.0,22.0,56.0
360,24,0.478759765625,221.0,300.0,31.0,54.0
361,0,0.93359375,113.0,426.0,113.0,204.0
361,0,0.9013671875,298.0,398.0,102.0,190.0
361,0,0.8984375,643.0,506.0,112.0,302.0
361,0,0.8818359375,541.0,474.0,88.0,266.0
361,0,0.7890625,147.0,383.0,55.0,163.0
361,0,0.64111328125,390.0,299.0,22.0,61.0
361,26,0.62548828125,680.0,413.0,76.0,144.0
361,1,0.61767578125,366.0,304.0,32.0,40.0
361,0,0.54150390625,949.0,320.0,35.0,86.0
361,1,0.47705078125,391.0,300.0,22.0,58.0
361,0,0.40966796875,890.0,304.0,58.0,105.0
362,0,0.8974609375,642.0,506.0,110.0,301.0
362,0,0.890625,298.0,398.0,102.0,186.0
362,0,0.88818359375,114.0,422.0,114.0,196.0
362,0,0.88037109375,540.0,474.0,84.0,266.0
362,0,0.84228515625,149.0,382.0,51.0,165.0
362,1,0.61376953125,366.0,304.0,32.0,41.0
362,0,0.61376953125,391.0,298.0,22.0,61.0
362,26,0.59326171875,680.0,412.0,76.0,145.0
362,0,0.53759765625,950.0,321.0,36.0,87.0
362,1,0.484130859375,391.0,299.0,21.0,55.0
362,26,0.44677734375,45.0,316.0,45.0,57.0
362,24,0.431396484375,235.0,303.0,35.0,59.0
362,0,0.427734375,367.0,297.0,17.0,64.0
362,0,0.409423828125,891.0,304.0,60.0,105.0
363,0,0.9072265625,115.0,427.0,115.0,206.0
363,0,0.8994140625,644.0,505.0,114.0,301.0
363,0,0.88916015625,540.0,474.0,83.0,267.0
363,0,0.85888671875,300.0,396.0,104.0,173.0
363,0,0.8466796875,153.0,383.0,51.0,167.0
363,0,0.6630859375,390.0,299.0,22.0,60.0
363,1,0.62353515625,366.0,304.0,32.0,40.0
363,26,0.61083984375,679.0,411.0,77.0,158.0
363,24,0.54541015625,237.0,303.0,36.0,60.0
363,1,0.478759765625,391.0,300.0,22.0,58.0
363,0,0.451416015625,950.0,321.0,36.0,88.0
364,0,0.90771484375,114.0,426.0,110.0,202.0
364,0,0.89794921875,643.0,505.0,112.0,301.0
364,0,0.89208984375,301.0,396.0,104.0,182.0
364,0,0.8896484375,543.0,474.0,84.0,267.0
364,0,0.8330078125,156.0,383.0,49.0,167.0
364,0,0.6708984375,390.0,298.0,22.0,58.0
364,26,0.63623046875,680.0,411.0,78.0,157.0
364,1,0.634765625,366.0,304.0,33.0,40.0
364,0,0.468994140625,950.0,321.0,36.0,87.0
364,24,0.4248046875,238.0,302.0,31.0,57.0
364,1,0.41015625,388.0,301.0,19.0,42.0
365,0,0.89404296875,641.0,506.0,111.0,301.0
365,0,0.8935546875,113.0,417.0,99.0,195.0
365,0,0.8818359375,543.0,474.0,83.0,268.0
365,0,0.8779296875,300.0,394.0,100.0,175.0
365,0,0.76611328125,160.0,381.0,53.0,164.0
365,0,0.70263671875,390.0,300.0,22.0,60.0
365,26,0.69287109375,681.0,411.0,79.0,158.0
365,1,0.541015625,367.0,304.0,34.0,40.0
365,0,0.48046875,953.0,321.0,39.0,86.0
365,24,0.448974609375,245.0,300.0,37.0,57.0
366,0,0.8984375,644.0,506.0,114.0,300.0
366,0,0.88427734375,301.0,394.0,101.0,181.0
366,0,0.876953125,545.0,474.0,83.0,267.0
366,0,0.85400390625,119.0,414.0,90.0,196.0
366,0,0.77734375,171.0,382.0,58.0,163.0
366,0,0.6728515625,390.0,298.0,23.0,58.0
366,26,0.6279296875,682.0,411.0,79.0,158.0
366,1,0.5673828125,367.0,304.0,35.0,41.0
366,0,0.487548828125,952.0,321.0,38.0,86.0
367,0,0.89501953125,644.0,506.0,113.0,301.0
367,0,0.88134765625,301.0,394.0,98.0,179.0
367,0,0.86181640625,543.0,474.0,79.0,268.0
367,0,0.8515625,117.0,409.0,72.0,187.0
367,0,0.7861328125,182.0,391.0,64.0,173.0
367,0,0.64892578125,389.0,297.0,22.0,57.0
367,26,0.63232421875,681.0,411.0,77.0,156.0
367,1,0.6162109375,391.0,298.0,23.0,49.0
367,1,0.5927734375,363.0,302.0,32.0,47.0
367,0,0.47607421875,951.0,321.0,36.0,88.0
367,26,0.445068359375,535.0,345.0,74.0,96.0
368,0,0.896484375,645.0,506.0,114.0,302.0
368,0,0.88916015625,300.0,394.0,92.0,172.0
368,0,0.8564453125,544.0,472.0,79.0,266.0
368,0,0.814453125,193.0,381.0,75.0,160.0
368,0,0.78076171875,122.0,410.0,64.0,191.0
368,0,0.67333984375,389.0,297.0,22.0,59.0
368,26,0.6259765625,681.0,411.0,77.0,156.0
368,1,0.62451171875,391.0,298.0,23.0,49.0
368,1,0.61572265625,360.0,305.0,29.0,46.0
368,0,0.496337890625,950.0,321.0,36.0,88.0
368,26,0.490966796875,73.0,306.0,40.0,52.0
368,0,0.409423828125,365.0,300.0,28.0,58.0
369,0,0.892578125,645.0,507.0,114.0,303.0
369,0,0.88525390625,300.0,394.0,84.0,178.0
369,0,0.849609375,545.0,473.0,80.0,268.0
369,0,0.84423828125,202.0,380.0,82.0,159.0
369,0,0.77392578125,128.0,411.0,62.0,193.0
369,0,0.6650390625,389.0,297.0,22.0,59.0
369,26,0.6455078125,681.0,411.0,78.0,156.0
369,1,0.638671875,358.0,305.0,27.0,45.0
369,1,0.6162109375,391.0,298.0,23.0,48.0
369,0,0.5,950.0,321.0,36.0,88.0
369,26,0.4853515625,79.0,307.0,43.0,53.0
369,0,0.462158203125,368.0,296.0,23.0,62.0
369,26,0.422607421875,535.0,343.0,71.0,92.0
370,0,0.89013671875,651.0,507.0,120.0,304.0
370,0,0.869140625,205.0,380.0,85.0,160.0
370,0,0.8505859375,545.0,472.0,80.0,266.0
370,0,0.8291015625,301.0,391.0,79.0,184.0
370,0,0.740234375,128.0,408.0,60.0,180.0
370,0,0.65283203125,389.0,297.0,22.0,59.0
370,26,0.638671875,683.0,415.0,79.0,145.0
370,1,0.59033203125,390.0,298.0,21.0,51.0
370,1,0.5869140625,357.0,304.0,26.0,42.0
370,24,0.55126953125,264.0,300.0,37.0,67.0
370,0,0.5380859375,950.0,321.0,36.0,88.0
370,0,0.51513671875,368.0,297.0,22.0,65.0
370,0,0.4189453125,212.0,288.0,31.0,55.0
371,0,0.89111328125,652.0,508.0,120.0,307.0
371,0,0.86376953125,139.0,410.0,66.0,192.0
371,0,0.83740234375,546.0,473.0,80.0,269.0
371,0,0.810546875,208.0,378.0,78.0,154.0
371,0,0.81005859375,304.0,388.0,73.0,188.0
371,0,0.6572265625,387.0,298.0,20.0,60.0
371,26,0.59765625,684.0,414.0,75.0,130.0
371,0,0.59130859375,21.0,400.0,20.0,152.0
371,1,0.54296875,356.0,304.0,28.0,51.0
371,1,0.5126953125,389.0,299.0,21.0,57.0
371,26,0.48828125,88.0,308.0,44.0,55.0
371,0,0.431640625,954.0,322.0,39.0,90.0
371,24,0.414306640625,264.0,298.0,35.0,66.0
371,0,0.409423828125,364.0,300.0,27.0,62.0
372,0,0.89208984375,656.0,508.0,120.0,308.0
372,0,0.83447265625,548.0,470.0,79.0,265.0
372,0,0.8115234375,307.0,388.0,73.0,188.0
372,0,0.798828125,156.0,409.0,91.0,191.0
372,0,0.7890625,209.0,377.0,74.0,153.0
372,0,0.7333984375,25.0,403.0,24.0,160.0
372,0,0.60595703125,387.0,297.0,19.0,59.0
372,26,0.548828125,683.0,414.0,74.0,131.0
372,1,0.54736328125,355.0,304.0,28.0,52.0
372,1,0.489013671875,389.0,300.0,20.0,58.0
372,24,0.446533203125,95.0,308.0,46.0,54.0
373,0,0.90087890625,650.0,507.0,114.0,307.0
373,0,0.8583984375,548.0,471.0,78.0,266.0
373,0,0.837890625,312.0,387.0,76.0,175.0
373,0,0.80712890625,164.0,407.0,93.0,188.0
373,0,0.77490234375,209.0,381.0,74.0,156.0
373,26,0.619140625,685.0,412.0,71.0,103.0
373,1,0.5380859375,354.0,304.0,28.0,50.0
373,0,0.53271484375,30.0,408.0,30.0,174.0
373,1,0.4794921875,389.0,299.0,19.0,50.0
373,26,0.451171875,97.0,307.0,42.0,52.0
373,0,0.440673828125,387.0,297.0,19.0,57.0
373,0,0.407958984375,368.0,296.0,21.0,60.0
374,0,0.89501953125,650.0,507.0,114.0,308.0
374,0,0.85693359375,549.0,478.0,81.0,276.0
374,0,0.8095703125,37.0,406.0,37.0,167.0
374,0,0.802734375,315.0,386.0,78.0,178.0
374,0,0.78564453125,165.0,408.0,91.0,183.0
374,0,0.7470703125,203.0,380.0,65.0,158.0
374,26,0.57763671875,685.0,412.0,69.0,102.0
374,0,0.53515625,388.0,298.0,20.0,59.0
374,26,0.5244140625,103.0,308.0,46.0,53.0
374,1,0.50439453125,356.0,305.0,31.0,51.0
374,0,0.45654296875,367.0,296.0,20.0,60.0
